student_id,department,attendance_rate,previous_gpa,attendance_trend,marks_trend,algorithms_internal,algorithms_external,algorithms_attendance,data_structures_internal,data_structures_external,data_structures_attendance,database_systems_internal,database_systems_external,database_systems_attendance,operating_systems_internal,operating_systems_external,operating_systems_attendance,software_engineering_internal,software_engineering_external,software_engineering_attendance,dsa_lab_internal,dsa_lab_external,dsa_lab_attendance,dbms_lab_internal,dbms_lab_external,dbms_lab_attendance,computer_networks_lab_internal,computer_networks_lab_external,computer_networks_lab_attendance,computer_graphics_lab_internal,computer_graphics_lab_external,computer_graphics_lab_attendance,data_science_lab_internal,data_science_lab_external,data_science_lab_attendance,performance_score,performance_band,at_risk,risk_score
STU-1881,CSE,65.69,8.26,-26.62,-36.41,21.35,17.68,68.79,24.41,42.5,71.26,21.23,24.34,53.88,18.19,42.77,57.86,13.9,2.16,82.42,28.52,32.33,51.28,27.27,13.2,75.97,23.18,39.76,79.62,16.7,57.61,63.19,13.92,70.0,58.6,61.24,Medium,Yes,100.0
STU-1882,CSE,86.79,6.61,-30.63,5.86,17.85,57.2,99.2,13.41,66.61,86.73,19.56,42.49,86.63,12.2,51.1,88.84,18.16,48.09,84.74,19.63,51.26,84.53,16.11,56.38,76.04,25.26,39.84,95.55,27.19,44.11,95.51,23.15,47.74,92.82,69.03,Medium,No,76.9
STU-1883,CSE,89.64,7.53,12.72,22.06,18.6,69.63,90.48,16.35,38.49,98.51,15.4,70.0,100.0,13.84,56.6,79.96,15.83,37.97,82.22,23.63,48.8,93.87,20.02,37.08,84.43,25.53,39.77,100.0,16.82,45.69,92.73,25.91,59.54,92.71,70.02,Medium,No,30.0
STU-1884,CSE,72.67,7.11,12.3,18.51,20.37,31.37,70.75,30.0,30.62,67.05,13.09,33.79,60.84,13.87,49.84,79.98,21.76,29.67,55.83,9.78,26.72,62.41,17.71,48.93,68.81,27.92,70.0,71.61,10.43,36.95,70.01,23.43,24.96,56.44,60.09,Medium,Yes,59.9
STU-1885,CSE,96.46,7.26,18.87,6.94,21.31,36.8,90.84,15.6,38.94,98.45,7.98,45.25,100.0,22.24,70.0,92.09,19.54,64.1,97.0,27.53,57.25,97.9,19.94,41.48,96.12,15.77,55.16,100.0,10.94,62.68,98.88,25.22,36.19,94.65,69.77,Medium,No,30.2
STU-1886,CSE,95.53,9.94,-0.18,-17.84,26.33,44.26,100.0,17.06,42.03,100.0,22.02,57.4,92.12,20.0,59.54,100.0,15.8,62.82,87.84,21.04,49.23,90.65,19.11,18.46,100.0,18.61,44.37,89.8,23.64,47.78,84.04,19.44,29.47,95.73,72.08,Medium,Yes,69.6
STU-1887,CSE,78.65,5.39,-12.93,-7.88,23.41,47.89,82.99,25.29,32.72,74.26,11.0,39.31,72.52,23.27,51.92,93.66,17.49,50.95,86.05,30.0,51.53,78.17,20.63,51.98,92.38,17.87,34.34,100.0,14.37,57.83,82.81,21.61,26.59,100.0,63.09,Medium,No,65.8
STU-1888,CSE,62.67,7.22,-4.2,29.01,20.88,37.27,49.37,9.95,55.56,54.3,18.66,35.96,68.05,21.95,56.28,70.57,16.42,24.8,61.19,22.59,46.62,43.98,20.29,29.99,62.89,24.82,7.6,77.74,14.77,59.94,71.08,18.49,51.82,55.66,61.37,Medium,Yes,64.9
STU-1889,CSE,98.63,8.95,0.11,-21.25,11.37,62.07,91.8,29.0,58.25,90.18,22.94,52.92,100.0,17.56,41.52,100.0,20.09,24.15,100.0,27.99,47.3,85.9,19.43,31.36,96.04,20.93,54.84,100.0,23.14,29.13,100.0,18.57,42.41,98.49,70.36,Medium,No,55.1
STU-1890,CSE,74.08,5.74,-10.07,-17.22,20.68,60.19,79.05,14.07,22.47,80.59,22.69,63.92,73.1,21.4,52.16,58.54,11.94,56.04,77.78,26.73,70.0,71.08,18.24,24.65,79.27,9.71,30.45,77.17,16.71,44.29,72.01,14.44,14.01,81.09,60.89,Medium,Yes,94.9
STU-1891,CSE,76.89,6.73,16.49,14.14,19.11,50.09,76.31,19.62,47.45,74.97,18.31,29.92,100.0,25.03,67.37,89.58,18.6,42.27,76.92,18.18,58.17,68.76,14.67,25.55,73.65,17.64,35.72,77.73,14.17,56.13,65.92,14.14,35.34,75.51,63.98,Medium,No,36.0
STU-1892,CSE,69.91,6.87,22.4,-6.47,24.3,43.88,53.86,22.44,52.02,64.1,20.85,66.52,61.26,24.8,63.98,71.66,13.86,64.6,79.07,22.74,44.21,81.48,15.75,57.86,66.69,11.62,29.93,73.95,21.11,51.65,66.24,21.06,54.38,93.51,71.29,Medium,No,36.5
STU-1893,CSE,61.65,7.23,4.78,-17.73,18.04,60.37,68.12,20.61,25.48,75.55,21.24,36.14,52.81,21.31,30.93,55.97,17.04,45.69,67.66,18.41,41.81,62.74,16.26,36.19,56.98,21.44,69.13,49.2,21.2,41.56,59.96,17.56,62.12,37.39,66.7,Medium,No,54.6
STU-1894,CSE,52.97,5.58,-0.11,22.92,14.32,61.35,64.62,28.8,49.6,57.79,10.68,45.04,58.57,17.56,43.62,65.29,27.28,48.75,52.46,23.64,39.46,63.41,17.38,56.25,52.77,16.9,50.39,49.05,24.97,30.09,55.22,16.34,63.02,60.12,66.14,Medium,Yes,34.0
STU-1895,CSE,84.49,8.21,-12.95,6.92,19.78,44.77,100.0,23.8,33.66,93.84,17.19,47.3,63.51,24.07,34.95,82.42,13.03,47.71,85.2,13.63,45.49,81.84,26.12,34.37,89.28,12.65,46.2,88.07,22.04,43.22,100.0,18.2,52.23,81.34,66.05,Medium,No,53.4
STU-1896,CSE,63.25,8.3,15.46,-5.73,15.81,27.19,54.1,23.02,64.91,69.26,18.32,35.58,64.89,14.79,58.26,66.94,15.16,67.37,51.19,20.26,57.51,70.59,16.88,38.82,53.69,21.09,57.3,44.16,22.78,37.62,62.32,14.68,35.72,83.17,68.97,Medium,No,37.9
STU-1897,CSE,100.0,8.11,0.76,-17.19,18.31,44.84,90.85,30.0,51.99,99.78,24.6,50.32,98.28,19.36,21.91,96.34,17.47,49.82,97.88,23.43,46.5,91.59,27.44,39.2,100.0,13.44,56.55,83.64,29.69,55.27,97.82,22.86,25.99,97.98,69.31,Medium,No,51.3
STU-1898,CSE,58.71,6.46,-2.89,30.71,23.72,53.6,58.63,21.58,61.21,65.94,10.61,44.88,58.9,13.75,29.16,73.68,16.37,38.65,50.71,22.07,49.19,78.09,17.32,52.85,39.84,12.91,64.97,69.76,22.22,61.9,47.95,28.26,29.48,61.95,66.69,Medium,Yes,37.6
STU-1899,CSE,56.14,7.6,4.81,-0.37,30.0,31.77,69.62,24.83,37.0,77.04,15.44,44.45,62.55,19.52,70.0,43.56,28.09,11.06,27.23,20.26,56.06,71.04,28.04,48.0,61.12,21.21,67.89,43.78,16.68,57.84,66.67,26.73,43.94,51.16,71.08,Medium,Yes,49.4
STU-1900,CSE,82.65,6.42,-5.86,20.96,23.52,28.55,99.31,17.49,40.85,90.16,16.37,27.76,94.18,14.78,48.9,82.87,10.5,29.3,86.2,26.16,33.57,73.79,23.16,57.03,91.99,21.1,37.04,90.49,19.58,55.07,77.46,18.95,53.03,62.08,61.21,Medium,Yes,67.6
STU-1901,CSE,97.94,7.1,1.47,13.4,26.69,44.24,69.76,20.84,38.5,87.52,29.79,57.56,96.36,20.27,49.01,81.66,30.0,45.67,100.0,15.76,53.8,86.1,5.59,58.57,99.89,17.35,0.0,93.23,21.37,28.84,99.26,16.83,26.97,96.52,62.62,Medium,Yes,57.4
STU-1902,CSE,75.97,10.0,-14.42,-7.81,9.15,52.52,76.95,23.02,61.93,73.44,6.56,41.15,64.52,27.16,39.44,84.38,27.31,33.78,76.72,20.2,70.0,88.63,14.68,35.84,71.33,15.94,40.25,70.67,20.18,43.27,87.51,16.19,19.96,71.04,70.19,Medium,Yes,80.8
STU-1903,CSE,83.58,7.61,10.87,-7.69,16.93,67.1,92.04,26.49,59.44,63.86,15.74,22.52,99.25,24.2,50.97,77.9,17.72,32.1,90.08,20.52,55.41,87.77,24.13,52.75,94.6,23.7,37.29,88.48,21.55,42.14,83.41,25.03,53.11,92.89,70.13,Medium,Yes,59.1
STU-1904,CSE,47.35,6.07,-1.04,21.69,20.2,62.25,55.08,15.97,39.63,38.85,14.6,70.0,64.03,25.78,51.73,41.93,14.46,41.85,40.14,23.57,47.28,55.91,21.21,19.64,45.62,21.94,49.12,41.8,17.55,35.02,30.65,19.85,56.69,42.59,65.7,Medium,Yes,35.9
STU-1905,CSE,64.84,7.72,11.59,21.94,13.79,59.92,78.46,17.8,30.93,63.39,21.4,38.26,49.14,24.8,48.63,80.33,20.21,67.08,62.57,16.98,37.5,83.08,19.06,68.72,60.22,13.08,55.48,58.42,21.52,48.02,66.7,28.24,48.78,66.03,72.0,Medium,No,28.0
STU-1906,CSE,58.9,5.88,-2.01,-28.15,18.23,53.07,63.36,17.99,59.13,56.85,22.9,25.11,68.03,16.41,55.13,71.7,22.05,62.29,48.11,19.59,35.28,52.29,12.11,46.21,68.3,26.33,29.15,54.1,16.3,32.86,55.93,20.1,40.65,44.97,61.94,Medium,Yes,74.9
STU-1907,CSE,46.57,6.06,-1.36,8.25,24.85,47.67,50.51,22.26,54.25,48.11,15.83,67.73,52.96,15.51,31.75,66.47,19.19,34.84,41.27,22.26,37.87,47.91,30.0,21.43,42.51,20.31,18.54,51.74,24.48,24.17,45.76,20.92,53.62,73.26,60.02,Medium,Yes,62.0
STU-1908,CSE,76.75,6.25,-12.12,-1.82,16.29,53.06,75.48,18.51,45.24,80.86,20.05,49.13,75.95,15.32,57.38,87.02,24.91,55.12,69.0,15.23,58.74,64.71,16.57,70.0,81.83,20.8,17.22,70.04,24.18,22.75,80.78,13.09,35.64,61.02,64.22,Medium,Yes,76.1
STU-1909,CSE,41.36,6.97,7.6,-15.5,20.48,19.49,40.52,23.19,48.0,46.01,21.13,43.64,40.67,21.47,28.62,37.4,30.0,52.27,53.85,21.7,34.02,38.31,11.29,65.62,50.31,15.82,56.46,48.1,20.39,52.14,47.06,21.92,47.27,42.22,66.77,Medium,Yes,71.8
STU-1910,CSE,55.17,8.62,-8.76,3.93,17.16,58.63,74.98,14.4,45.52,48.63,22.75,51.4,56.51,17.04,37.91,47.56,11.39,63.44,61.85,26.45,39.77,60.07,15.76,36.46,75.66,18.13,59.21,57.68,13.03,42.98,58.95,23.55,18.19,45.51,67.92,Medium,Yes,45.2
STU-1911,CSE,66.94,8.19,-4.86,-20.24,21.55,30.89,79.13,19.69,52.3,79.9,13.93,51.94,68.29,20.83,41.64,68.53,5.37,63.66,53.58,28.87,30.76,57.01,22.03,49.07,71.45,21.81,42.89,63.27,22.91,34.63,68.13,11.53,48.81,67.93,67.52,Medium,No,64.1
STU-1912,CSE,62.53,8.13,0.01,-7.0,19.8,70.0,77.48,24.57,58.39,63.59,21.54,51.49,68.56,20.36,53.13,63.18,22.11,58.76,55.97,20.66,46.14,52.35,26.96,32.62,76.86,13.29,22.55,59.17,21.99,50.88,75.46,16.15,58.89,45.95,72.41,Medium,Yes,56.0
STU-1913,CSE,80.95,6.18,1.21,-11.98,15.17,41.05,69.94,22.74,35.23,90.98,24.34,34.87,77.42,19.55,65.32,71.52,8.13,38.65,71.75,12.34,44.45,69.21,21.69,26.96,100.0,25.3,34.01,73.23,19.05,56.04,76.47,14.19,23.23,80.76,58.13,Medium,Yes,76.2
STU-1914,CSE,79.58,6.85,-17.06,-7.5,16.38,49.25,58.32,22.36,40.19,62.04,21.81,52.48,71.52,23.23,24.51,56.63,19.15,31.7,67.12,22.85,48.22,95.99,22.08,53.29,70.85,9.3,70.0,84.51,28.02,27.27,89.65,21.44,60.93,85.39,67.13,Medium,No,67.5
STU-1915,CSE,88.41,7.83,-2.31,-1.07,18.86,49.21,84.88,24.19,33.06,81.38,19.2,54.23,88.94,18.36,60.84,94.29,17.7,29.36,86.65,16.88,33.42,95.9,25.64,44.11,88.35,16.3,29.05,96.36,13.65,35.71,81.89,22.12,42.04,82.71,64.13,Medium,No,40.6
STU-1916,CSE,86.29,6.75,7.95,-15.23,26.8,69.45,90.18,20.72,37.45,86.1,13.98,59.83,84.97,16.56,40.03,93.35,18.72,33.19,65.39,19.61,50.63,81.38,16.03,28.12,82.52,14.43,28.19,81.5,29.42,70.0,98.06,23.22,15.93,100.0,63.6,Medium,Yes,74.7
STU-1917,CSE,92.11,7.17,-3.78,23.6,21.96,28.51,100.0,19.51,57.51,88.97,22.84,55.29,100.0,26.42,47.33,94.21,19.76,29.34,83.07,18.46,63.93,96.82,19.53,41.04,80.44,15.51,47.32,92.19,23.89,41.75,97.79,12.34,30.76,94.75,65.19,Medium,No,40.5
STU-1918,CSE,74.97,8.03,-2.25,7.4,20.08,56.07,86.73,26.11,68.79,93.18,18.22,70.0,100.0,13.49,36.17,78.57,21.16,19.7,65.47,21.08,41.73,81.18,29.78,26.33,98.11,29.41,19.11,63.03,17.98,30.7,80.79,23.17,47.12,78.71,66.86,Medium,No,36.5
STU-1919,CSE,79.55,7.08,1.62,26.92,19.33,50.95,98.68,8.07,45.27,84.2,19.51,49.69,91.54,17.42,70.0,64.7,23.1,44.8,82.15,23.81,35.73,90.58,29.88,40.65,74.37,26.33,59.74,63.9,22.76,56.63,79.0,27.5,20.94,58.05,69.49,Medium,No,30.5
STU-1920,CSE,82.67,7.77,-1.26,-2.4,25.32,32.81,82.33,14.34,57.78,86.08,19.34,26.48,81.07,21.67,37.02,77.7,20.05,55.11,86.91,25.88,43.65,92.8,14.17,50.97,86.12,30.0,34.95,70.66,16.15,35.52,86.77,13.7,50.18,83.02,64.93,Medium,No,39.8
STU-1921,CSE,77.12,9.41,-10.31,-8.23,24.57,54.29,85.41,22.46,62.52,62.22,12.72,44.69,77.97,14.88,53.4,64.08,18.66,44.73,82.85,17.48,63.23,93.93,27.69,70.0,87.79,23.08,33.76,71.48,24.74,18.29,90.36,16.97,36.99,84.88,73.59,Medium,No,51.8
STU-1922,CSE,69.04,7.29,-0.36,26.38,21.4,38.71,59.94,12.49,12.55,83.67,18.92,31.67,76.56,16.1,33.6,80.94,23.71,47.75,63.5,21.17,53.71,71.62,26.07,29.98,66.46,22.78,36.41,78.57,26.71,45.89,72.87,18.96,40.61,81.88,60.18,Medium,Yes,60.4
STU-1923,CSE,70.01,8.92,9.94,-8.67,15.82,57.4,65.08,15.77,60.12,76.98,16.73,42.48,68.77,21.18,37.66,87.38,14.46,22.26,68.84,10.06,33.35,63.68,20.08,42.04,72.37,16.1,39.32,75.8,8.65,51.31,48.57,20.05,52.8,73.09,65.31,Medium,Yes,65.1
STU-1924,CSE,62.74,8.17,-10.51,-2.67,16.9,48.85,53.31,26.91,57.47,53.25,26.88,47.92,51.44,25.84,69.65,60.18,21.83,44.8,68.53,23.97,59.79,44.26,17.41,59.48,55.75,21.74,31.25,69.52,20.19,54.06,66.69,12.97,70.0,49.66,76.31,High,No,42.7
STU-1925,CSE,81.32,5.74,-3.74,10.8,30.0,12.6,82.01,12.96,69.24,71.18,14.53,45.51,95.63,26.16,41.66,78.12,22.61,44.13,82.13,19.29,54.16,85.83,27.61,35.45,74.86,19.54,41.97,89.95,14.73,64.05,78.48,25.91,70.0,91.59,66.78,Medium,No,38.8
STU-1926,CSE,73.59,6.18,-13.82,-18.57,23.12,61.74,70.65,21.31,34.92,67.5,21.54,46.44,77.9,20.67,40.76,82.83,16.91,48.77,85.07,23.55,44.57,55.63,18.3,70.0,71.11,19.97,47.54,77.86,16.72,56.37,77.68,11.39,6.84,68.22,64.14,Medium,Yes,98.9
STU-1927,CSE,65.05,6.5,9.41,10.67,13.95,49.64,61.31,22.35,52.25,54.99,18.18,36.7,74.38,19.12,63.76,78.12,19.32,36.11,56.3,23.55,43.49,57.76,24.49,58.73,55.57,21.81,53.83,82.07,19.17,45.0,71.66,26.34,51.01,67.31,69.57,Medium,No,30.4
STU-1928,CSE,65.07,6.47,-0.92,8.75,17.19,40.15,63.58,23.51,51.73,58.17,24.25,42.46,63.52,23.84,58.39,68.53,29.36,16.88,74.72,15.0,44.75,65.31,19.75,31.46,51.57,10.43,42.01,66.5,23.01,62.55,73.56,24.98,30.12,76.19,63.63,Medium,No,37.8
STU-1929,CSE,56.84,7.39,-8.5,19.04,21.91,25.64,67.64,15.63,29.59,72.36,21.24,29.49,51.55,25.33,27.11,55.51,19.33,70.0,42.35,12.96,36.61,50.52,20.21,38.04,65.39,20.48,30.64,54.55,18.69,62.28,65.59,23.61,34.24,60.07,60.76,Medium,Yes,52.0
STU-1930,CSE,89.68,8.24,0.92,13.35,14.29,54.94,100.0,9.62,43.89,88.93,24.61,36.38,83.8,20.89,54.4,91.94,24.5,55.63,84.71,20.22,53.55,81.97,16.71,23.44,100.0,30.0,35.19,95.67,26.36,27.85,93.41,26.76,41.45,89.17,68.17,Medium,No,31.8
STU-1931,CSE,76.18,9.01,-12.04,19.5,27.06,39.12,70.76,19.24,70.0,84.53,22.89,53.5,65.43,23.03,39.36,74.78,19.04,60.02,95.09,15.75,62.04,75.37,24.31,51.06,71.08,17.38,43.4,80.85,23.03,70.0,82.75,14.08,65.58,83.29,78.69,High,No,39.4
STU-1932,CSE,62.06,7.87,-10.33,-1.66,19.76,30.12,60.43,26.44,54.23,76.8,27.1,49.84,31.73,16.07,23.62,77.39,23.15,43.49,58.0,25.99,33.23,50.29,13.68,48.31,55.03,25.55,46.42,49.09,19.26,31.7,61.64,25.85,43.84,56.13,66.32,Medium,Yes,71.2
STU-1933,CSE,87.13,6.97,-14.6,-12.94,22.58,39.66,93.17,21.98,30.2,74.66,18.48,52.12,100.0,14.65,30.76,97.43,21.21,43.03,94.32,26.44,61.26,80.56,22.42,62.65,84.69,22.1,36.89,78.06,22.31,59.57,95.25,13.56,65.46,93.46,68.26,Medium,No,69.2
STU-1934,CSE,66.59,5.0,-10.67,31.65,25.91,31.89,75.58,23.49,26.93,71.62,15.16,46.19,90.42,21.77,44.27,52.4,21.78,43.71,47.15,14.87,59.35,80.17,20.7,61.17,67.6,16.56,70.0,53.15,22.45,36.25,65.18,28.28,46.69,64.03,64.48,Medium,No,51.5
STU-1935,CSE,53.9,7.58,13.57,-22.9,17.61,54.44,45.11,20.81,43.99,46.75,13.18,46.52,50.85,21.46,13.49,49.98,24.6,21.27,73.32,22.15,43.87,55.64,16.07,67.27,56.34,20.66,61.02,58.43,16.93,45.47,60.23,20.62,25.77,68.55,65.55,Medium,Yes,81.9
STU-1936,CSE,90.32,7.53,-7.33,-21.4,21.12,40.03,97.46,17.85,22.97,90.9,23.66,41.86,88.61,19.37,44.36,92.39,24.29,56.94,100.0,29.01,32.97,88.62,23.9,18.99,94.04,16.01,45.06,91.01,11.43,70.0,85.48,27.47,21.33,84.32,64.03,Medium,No,72.6
STU-1937,CSE,66.94,7.72,4.66,8.48,24.19,41.97,75.33,23.37,33.13,79.57,23.06,23.84,68.33,23.43,44.01,67.77,22.6,20.99,65.27,18.29,56.83,61.64,29.9,36.69,55.99,26.29,54.39,71.07,18.91,40.07,71.77,17.28,70.0,69.56,67.07,Medium,No,32.9
STU-1938,CSE,68.87,10.0,-8.36,24.37,18.76,39.14,56.92,23.65,33.48,67.58,30.0,17.94,67.87,13.16,36.94,67.44,13.48,51.14,83.55,21.66,57.6,85.11,23.04,9.67,70.66,7.49,34.17,53.88,21.36,31.54,71.87,23.91,30.63,71.38,63.66,Medium,Yes,68.9
STU-1939,CSE,75.62,8.99,7.6,2.84,6.91,22.61,88.29,15.59,37.12,67.44,11.33,29.49,75.56,18.07,61.1,69.43,19.94,36.84,84.96,12.83,52.17,79.67,15.89,43.51,79.49,16.54,34.31,63.32,30.0,38.0,63.36,11.16,32.96,78.29,61.33,Medium,Yes,58.7
STU-1940,CSE,92.14,8.44,-10.26,14.99,18.72,50.26,99.29,19.25,43.09,100.0,23.68,50.77,88.71,23.38,50.28,95.29,23.59,49.89,76.95,20.27,28.27,98.47,12.16,44.53,92.72,14.27,43.78,99.82,17.22,49.34,97.22,14.66,45.62,90.03,68.55,Medium,No,46.8
STU-1941,CSE,75.3,6.35,0.39,-29.94,19.93,20.94,61.23,26.1,56.34,77.5,24.51,25.11,73.03,18.39,33.45,63.96,26.58,35.56,79.81,21.66,60.68,82.64,18.46,26.02,84.22,26.11,70.0,85.08,16.81,37.37,54.54,15.94,25.97,81.18,62.28,Medium,No,73.6
STU-1942,CSE,57.01,6.88,0.53,-7.49,24.79,70.0,87.89,21.24,36.26,53.1,16.54,70.0,29.31,28.1,31.0,53.1,7.1,60.82,64.94,14.53,61.61,66.16,17.35,14.21,54.82,25.21,31.28,67.83,15.7,43.64,49.65,20.78,57.32,73.32,66.87,Medium,Yes,62.1
STU-1943,CSE,83.16,7.39,23.28,-28.11,21.04,21.62,89.48,18.51,40.21,84.22,22.8,38.8,88.97,22.02,53.73,91.96,8.97,39.11,81.63,18.75,32.01,76.63,22.61,51.91,83.48,14.98,57.89,91.03,25.56,33.28,100.0,21.1,33.64,100.0,62.9,Medium,No,70.8
STU-1944,CSE,67.73,6.57,6.3,11.71,23.74,48.04,70.96,26.41,48.78,50.48,19.91,58.49,67.25,15.07,44.45,76.37,26.38,28.36,55.95,19.71,34.61,61.94,18.66,56.49,59.29,14.17,33.91,52.6,20.26,46.64,77.83,14.71,46.84,71.07,65.78,Medium,No,34.2
STU-1945,CSE,100.0,8.1,-5.93,-23.21,12.26,48.29,100.0,19.36,25.78,99.24,10.22,49.88,100.0,18.91,64.19,93.03,16.36,40.82,100.0,18.58,70.0,99.62,15.96,70.0,100.0,18.53,57.91,100.0,17.09,58.53,97.73,15.09,34.39,88.28,71.25,Medium,No,65.5
STU-1946,CSE,74.98,7.93,6.85,-19.17,20.44,46.36,86.41,24.34,38.94,73.05,16.76,46.65,72.78,20.25,66.93,90.12,16.88,56.65,81.52,17.25,66.18,60.2,25.38,43.25,64.27,19.08,70.0,100.0,16.11,44.42,73.12,19.9,69.37,71.07,75.81,High,No,47.2
STU-1947,CSE,41.47,6.19,21.38,7.71,16.09,38.33,39.6,23.85,46.89,48.13,25.29,40.78,40.78,22.46,35.76,41.92,25.29,46.83,54.23,15.44,50.07,47.25,21.58,40.68,26.89,25.59,23.84,28.12,22.91,39.46,42.91,13.59,49.37,49.84,61.32,Medium,Yes,38.7
STU-1948,CSE,80.36,8.94,-16.3,15.93,12.19,48.78,89.38,13.33,47.17,80.87,21.78,40.91,65.79,18.01,36.67,79.68,26.03,22.7,89.97,28.84,70.0,98.27,20.96,46.08,62.28,18.91,61.99,66.15,15.7,46.64,63.82,29.12,53.76,83.79,71.75,Medium,No,52.7
STU-1949,CSE,100.0,7.62,-8.42,-2.38,24.05,39.92,100.0,15.12,10.25,99.68,27.91,70.0,98.11,18.62,21.67,100.0,22.12,42.16,80.28,10.99,46.94,84.57,22.69,53.8,86.85,20.24,30.92,100.0,30.0,43.22,100.0,25.14,43.84,100.0,65.23,Medium,Yes,70.3
STU-1950,CSE,98.64,5.43,-2.37,8.55,13.67,47.07,95.64,26.8,35.6,88.1,14.92,57.83,96.8,11.58,60.22,83.53,17.26,41.84,87.68,11.52,57.2,100.0,20.27,50.48,81.63,22.61,51.2,100.0,22.19,59.91,97.48,20.31,24.98,100.0,64.08,Medium,No,39.5
STU-1951,CSE,100.0,7.44,-4.17,8.07,16.66,36.05,95.91,14.64,43.4,100.0,14.44,44.75,100.0,7.6,70.0,95.38,15.33,46.22,93.25,19.65,33.76,100.0,30.0,55.84,100.0,17.24,60.92,92.32,21.59,37.2,87.44,18.93,30.22,100.0,65.37,Medium,No,40.9
STU-1952,CSE,59.7,7.84,-3.33,-3.23,16.23,43.05,53.21,13.82,55.27,58.76,30.0,60.71,60.4,21.83,43.65,49.43,12.82,29.17,73.08,21.29,53.06,67.58,19.0,35.92,79.9,22.65,20.03,42.15,23.75,31.75,58.4,9.06,38.05,68.83,64.34,Medium,Yes,44.5
STU-1953,CSE,88.68,8.67,-13.04,-16.42,17.32,27.45,86.24,20.17,39.71,72.9,21.97,36.39,90.43,15.12,63.69,95.81,18.2,49.56,100.0,25.88,67.64,94.73,17.29,53.83,100.0,23.03,32.59,89.34,23.8,47.58,96.32,16.9,41.78,92.09,70.44,Medium,No,68.8
STU-1954,CSE,64.17,7.1,14.04,8.47,21.94,35.51,39.67,5.59,44.3,66.0,18.96,45.53,80.18,17.52,50.48,81.01,14.82,70.0,73.88,18.45,6.98,78.08,28.85,34.58,82.5,11.55,49.38,62.39,13.31,41.25,63.86,14.05,55.13,57.35,61.62,Medium,Yes,58.4
STU-1955,CSE,78.36,8.49,-14.23,9.2,18.2,66.7,71.82,8.69,41.23,79.45,18.79,57.9,82.37,17.0,55.45,83.0,22.17,42.6,81.22,20.55,40.5,83.16,22.78,53.36,84.53,8.75,58.56,68.72,25.6,24.59,94.18,9.08,49.85,74.71,70.34,Medium,No,51.0
STU-1956,CSE,55.91,7.72,-2.0,13.41,22.32,70.0,58.27,24.7,68.02,49.72,21.81,65.52,59.43,17.07,52.73,57.05,22.55,37.07,58.33,19.3,37.58,69.0,17.43,33.67,44.04,19.68,42.72,63.13,13.84,19.73,37.36,22.28,60.52,65.44,70.04,Medium,Yes,53.0
STU-1957,CSE,65.33,5.92,10.46,4.68,17.49,46.95,42.86,28.09,62.35,74.37,15.51,39.55,63.43,28.5,60.0,63.46,22.92,31.32,51.48,19.66,27.94,48.41,20.17,41.03,55.25,18.0,50.68,63.08,20.7,42.45,82.63,26.65,46.74,57.14,64.37,Medium,No,35.6
STU-1958,CSE,64.86,5.8,-0.3,-17.53,17.2,25.63,56.88,23.34,36.1,63.11,25.91,53.3,65.54,19.43,42.03,74.17,21.49,41.15,52.12,22.41,50.14,49.03,19.23,50.02,62.24,29.07,67.91,52.24,18.76,59.53,64.02,23.68,35.28,49.16,66.28,Medium,No,55.2
STU-1959,CSE,88.48,8.85,-9.79,10.36,23.47,40.02,100.0,24.7,29.1,95.21,19.65,52.89,81.24,21.56,60.89,96.7,25.47,70.0,83.81,29.03,49.43,84.61,19.96,58.54,84.8,10.2,57.6,90.75,17.4,26.09,92.55,26.45,31.55,91.3,72.58,Medium,No,42.1
STU-1960,CSE,87.01,8.94,-13.49,-0.02,30.0,59.23,87.06,19.52,37.98,87.84,17.98,41.14,85.96,12.03,43.08,100.0,13.25,68.64,97.99,23.49,37.87,96.83,29.53,62.43,90.37,20.54,36.78,89.01,23.2,47.11,87.24,20.18,70.0,89.8,74.35,Medium,No,45.9
STU-1961,CSE,79.15,7.89,-2.3,-7.24,21.58,10.58,89.85,23.45,54.65,86.26,15.77,42.2,97.81,13.51,26.45,65.49,19.59,70.0,82.96,25.95,16.56,71.77,17.1,70.0,81.61,20.27,49.48,77.81,30.0,70.0,91.39,25.56,38.89,84.88,68.18,Medium,Yes,64.0
STU-1962,CSE,54.74,9.29,-7.57,-4.42,10.5,40.11,40.25,23.02,45.04,63.46,23.79,63.43,48.13,11.53,70.0,50.35,20.3,62.65,52.86,14.8,70.0,50.3,29.77,52.14,65.9,25.48,40.49,61.87,30.0,66.51,67.45,24.02,45.24,47.35,80.16,High,Yes,36.5
STU-1963,CSE,70.33,8.77,2.05,-10.35,28.56,38.23,66.62,20.68,24.81,67.78,16.82,25.23,58.95,20.42,62.0,70.51,15.07,36.74,74.83,26.28,61.01,73.82,28.12,38.69,59.66,19.12,65.56,78.42,26.0,45.32,72.89,19.5,33.8,71.84,70.07,Medium,No,42.4
STU-1964,CSE,63.81,8.32,-14.01,13.33,19.47,39.52,71.04,21.23,67.05,56.33,18.56,20.22,55.08,23.74,58.98,71.92,27.08,54.95,65.65,23.96,35.48,48.64,18.67,42.79,66.2,16.65,37.91,72.99,14.56,45.51,58.94,12.22,40.9,56.18,67.63,Medium,Yes,73.4
